cluster_id,brandSKUId,label,normalized_name,categoryLabel,categories_parsed,primary_category
cluster_210,0bc60b99-5ff8-40c8-82f7-20958815ae45,"Haldiram - Atta Cookies, 175 Gram",atta cookies,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_210,d2989535-4d59-46e9-8380-9ec3c670392c,"Haldiram - Atta Cookies, 350 Gram",atta cookies,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_211,064efba7-e449-4433-892c-f9f1c56e432c,"Haldiram - Honey Oatmeal, 140 Gram",honey oatmeal,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_211,37e6b41a-b37b-42c3-8c6a-ddd7fdb3ae14,"Haldiram - Oatmeal Honey Cookies, 100 Gram Tin",oatmeal honey cookies,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_212,2b331f94-3fb8-4d17-9471-be799eea7d80,"Haldiram - White Honey, 225 Gram",white honey,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_212,3402dae7-0c7b-4974-bdbe-08288752c96b,"Haldiram - White Honey Honey, 45 Gram",white honey honey,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_212,a71c7351-1dd3-41e1-8fbd-4134b9506556,"Haldiram - White Honey, 250 Gram",white honey,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_213,0d4c8b72-dac9-4d0d-9980-e050fe189fd1,"Haldiram - Rasgulla, 3 Pack, 3.7 Kg Tin",rasgulla,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_213,350b6822-cc46-4095-a10d-fb3f067a7661,"Haldiram - Rasgulla Low Sugar, 1.25 Kg",rasgulla low sugar,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_213,5bee3d42-50a5-4fbf-a452-7cc5daf20d40,"Haldiram - Rasgulla, 1.8 Kg",rasgulla,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_213,9dc652cb-d65c-4f5a-b38e-5a64a8aa02d5,"Haldiram - Rasgulla, 500 Gram",rasgulla,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_214,3a7d0cc0-1a6c-42c0-a5f6-8c87f1f502df,"Haldiram - Rasgulla Tray, 6 Piece, 375 Gram Box",rasgulla tray piece box,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_214,ac0c24b4-1682-4344-a7d6-bcd1e652d45d,"Haldiram - Rasgulla Box, 12 Pieces, 1 Kg",rasgulla box pieces,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_214,c9e68b17-11ce-49a0-a583-87c8030b60a0,"Haldiram - Rasgulla, 2 Piece Box, 125 Gram",rasgulla piece box,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_215,5c315172-00f2-4a0d-9fec-35015e943833,"Haldiram - Cherish Assorted Belgian Chocolate, 9 Pieces, 90 Gram",cherish assorted belgian chocolate pieces,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_215,7d5481fb-8195-4b8c-8270-fb4f7d026d5e,"Haldiram - Cherish Assorted Belgian Chocolate, 280 Gram",cherish assorted belgian chocolate,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_215,e040d6ca-7606-4d0a-ad1a-df9bcf35a2ab,"Haldiram - Cherish Brownie Choco Bites, 250 Gram",cherish brownie choco bites,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_215,e502a06f-7bad-41ba-9de1-d572acb18420,"Haldiram - Cherish Treats, 540 Gram",cherish treats,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_215,f989ed13-79fb-4b78-af82-80adb3968166,"Haldiram - Cherish Assorted Belgian Chocolate, 150 Gram (Pack Of 15)",cherish assorted belgian chocolate of,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_216,b6d4b943-0e63-4f3b-bebf-670a9fa3774e,"Haldiram - Cashewnut Praline, 9 Pieces, 90 Gram",cashewnut praline pieces,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_216,d080a06b-a164-4652-ad1e-53f69a78a636,"Haldiram - Cherish Assorted Praline, 192 Gram",cherish assorted praline,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_216,d41dac7d-b054-4dfd-8367-c421066c04eb,"Haldiram - Cherish Assorted Praline, 239 Gram",cherish assorted praline,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_217,57ce67b0-aa57-401b-bcc6-abefc97f1ee9,"Haldiram - Aloo Mixture, 150 Gram",aloo mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_217,b84cf720-aca5-47bc-93d2-a368c0ca8792,"Haldiram - Aloo Mixture, Rs.20/-",aloo mixture,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_218,138bf2e8-338e-46e2-a5b6-4ebabff8f061,"Haldiram - Nimki Swali, 500 Gram",nimki swali,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_218,91bece61-6e35-470c-aed5-3ae32c7bb781,"Haldiram - Nimki, 400 Gram",nimki,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_218,aebee54a-644d-4ad3-ba81-038b92162143,"Haldiram - Nimki Suwali Mathi, 300 Gram",nimki suwali mathi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_219,11a4f5b7-b9d6-43b0-ba31-011e8ede1d7d,"Haldiram - Snac Lite Cornets-Tomato, Rs.10/-",snac lite cornets tomato,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_219,cb72cbe2-59fb-408b-b73f-a3f573e504b4,"Haldiram - Snac Lite Cornets Tomato, Rs.10/-",snac lite cornets tomato,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_220,22e4b955-5053-4266-a688-16a4a07acdfc,"Haldiram - Golden Mixture, 150 Gram",golden mixture,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_220,6a4171c3-ef49-4d4c-8faa-fa12f9499e63,"Haldiram - Golden Mixture, 75 Gram",golden mixture,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_220,751f0b02-d3df-4a08-82fc-f7f210cf2b31,"Haldiram - Healthy Mixture, 170 Gram",healthy mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_220,7fb0dac9-7361-4c67-bf44-40e6ce010c1c,"Haldiram - Golden Mixture, Rs.10/-",golden mixture,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_220,89e1a5a1-7e2b-4f02-8d0f-ea4f354738de,"Haldiram - Golden Mixture, 220 Gram",golden mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_221,59e2c024-379d-470a-abff-ea23ff0e6f20,"Haldiram - Milk Choco-Coated Hazelnuts, 100 Gram",milk choco coated hazelnuts,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_221,5fbea867-1728-4750-b1f7-009e49e5831d,"Haldiram - Cherish Coated Hazelnut Milk, 130 Gram",cherish coated hazelnut milk,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_221,e7bf28a5-6ed7-46a2-96d2-b8fa8cef9f43,"Haldiram - Cherish Milk Hazelnut Crispies, 150 Gram",cherish milk hazelnut crispies,Confectionery/Chocolates,"Confectionery, Chocolates",Confectionery
cluster_222,2a7beaf9-c220-48d3-af7d-1690424968ba,"Haldiram - Snac Lite Fun Scoops, Rs.10/-",snac lite fun scoops,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_222,4861fb4a-4986-49f1-99f0-45c3e949966b,"Haldiram - Snac Lit Fun Scoops, Rs.5/-",snac lit fun scoops,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_222,539ac458-092d-432f-8d32-fe8bd24ed9d5,"Haldiram - Snac Lite Fun Finger, Rs.5/-",snac lite fun finger,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_222,7e5eec9c-89ed-4b25-9181-b2850cef6dab,"Haldiram - Snac Lite Fingers, 50 Gram",snac lite fingers,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_222,cf3bcc50-43e0-44ee-bacf-bb1cb81af9a0,"Haldiram - Snac Lite Fun Wheel, Rs.5/-",snac lite fun wheel,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_222,d71fa893-0cfa-4aff-8d78-0e1af359d454,"Haldiram - Snac Lite, 330 Gram",snac lite,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_223,46b508f6-ba3d-46d7-80f0-140872f6ba7a,SNAC LITE FUN FRIES 28 GM,snac lite fun fries,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_223,828d6dda-40ec-4b7d-9955-245ed24ac9d4,"Haldiram - Snac Lite Fries, 33 Gram",snac lite fries,Crunchy Snack,Crunchy Snack,Crunchy Snack
